time,computer_source,user,computer_dest,label
1529077,C206546,U282518,C652992,0
1529124,C906365,U475186,C103524,0
1529130,C835004,U235899,C257894,0
1529161,VPN,U525621,EnterpriseAppServer,0
1529179,C206546,U644112,C044454,0
1529186,C468321,U242307,C403349,0
1529186,C468321,U242307,C403349,0
1529189,C819353,U178507,C174116,0
1529203,C434746,U879750,C196996,0
1529289,C206546,U522332,C339752,0
1529351,C483929,U602468,C224756,0
1529482,C160720,U515934,C291378,0
1529511,C002121,Administrator,C986243,0
1529519,C843426,U109559,C014546,0
1529573,C002121,U641794,C350644,0
1529723,C206546,U312938,C287454,0
1529793,C906365,U475186,C881074,0
1529876,C753615,U581279,C180082,0
1529924,C171617,U094875,C291378,0
1529945,C206546,U644112,C044454,0
1530224,C835004,U235899,C065969,0
1530370,C553503,U643242,C125261,0
1530370,C553503,U643242,C125261,0
1530441,C002121,Administrator,C986243,0
1530735,C835004,U235899,C875068,0
1530797,C174010,U197468,C341877,0
1530797,C174010,U197468,C341877,0
1530823,C206546,U055223,C835004,0
1530823,C206546,U055223,C835004,0
1530951,C206546,U910473,C074995,0
1530951,C206546,U910473,C074995,0
1530972,C835004,U235899,C148386,0
1530972,C835004,U235899,C148386,0
1531049,C206546,U341945,C884304,0
1531076,C835004,U235899,C804839,0
1531076,C835004,U235899,C804839,0
1531143,C206546,U022274,C306919,0
1531158,C835004,U235899,C357373,0
1531329,C835004,U235899,C575650,0
1531343,C206546,U512474,C541838,0
1531463,C835004,U235899,C310969,0
1531539,C206546,U668517,C809543,0
1531604,C245162,U111780,C732821,0
1531618,C245162,U382084,C732821,0
1531618,C245162,U382084,C732821,0
1531814,C535288,U451666,C313779,0
1531860,C607418,U440814,C291378,0
1531930,C904122,U523210,C134184,0
1531930,C904122,U523210,C134184,0
1532082,C731032,U856738,C291378,0
1532140,C607418,U440814,C291378,0
1532171,C206546,U767783,C045422,0
1532171,C206546,U767783,C045422,0
1532342,C263113,U064432,C445881,0
1532735,C206546,U833120,C352864,0
1532741,C206546,U207814,C079636,0
1532741,C206546,U207814,C079636,0
1532783,C206546,U356036,C658570,0
1532783,C206546,U356036,C658570,0
1532788,C315782,U423028,C291378,0
1532934,VPN,U002920,EnterpriseAppServer,0
1533007,C206546,U522332,C339752,0
1533115,C536810,U924479,C816468,0
1533115,C536810,U924479,C816468,0
1533125,EnterpriseAppServer,U002920,C894088,0
1533142,EnterpriseAppServer,U002920,C698972,0
1533159,EnterpriseAppServer,U002920,C807801,0
1533173,EnterpriseAppServer,U002920,C571028,0
1533173,C904122,U523210,C134184,0
1533173,C904122,U523210,C134184,0
1533205,C186636,U948621,C916076,0
1533205,C186636,U948621,C916076,0
1533209,C038987,U741204,C816468,0
1533209,C038987,U741204,C816468,0
1533210,EnterpriseAppServer,U002920,C044849,0
1533227,EnterpriseAppServer,U002920,C805199,0
1533242,EnterpriseAppServer,U002920,C447139,0
1533262,EnterpriseAppServer,U002920,C581624,0
1533293,C661531,U667231,C624885,0
1533293,C661531,U667231,C624885,0
1533406,C206546,U668519,C786186,0
1533686,C038987,U741204,C707411,0
1533794,C206546,U396223,C640603,0
1533794,C206546,U396223,C640603,0
1533815,C206546,U037882,C372750,0
1534023,C206546,U199258,C626119,0
1534617,C206546,U668517,C809543,0
1534635,C370343,U826312,C235824,0
1534828,C206546,U396223,C640603,0
1534828,C206546,U396223,C640603,0
1534881,C206546,U400394,C678927,0
1534881,C206546,U400394,C678927,0
1535088,C255390,U895946,C574566,0
1535088,C255390,U895946,C574566,0
1535228,EnterpriseAppServer,U002920,C581624,0
1535243,EnterpriseAppServer,U002920,C894088,0
1535259,EnterpriseAppServer,U002920,C698972,0
1535299,C206546,U151396,C639171,0
1535303,EnterpriseAppServer,U002920,C807801,0
1535319,EnterpriseAppServer,U002920,C571028,0
1535332,EnterpriseAppServer,U002920,C044849,0
1535351,C206546,U935190,C326145,0
1535444,C206546,U773059,C653470,0
1535444,C206546,U773059,C653470,0
1535461,EnterpriseAppServer,U002920,C805199,0
1535464,EnterpriseAppServer,U002920,C447139,0
1535722,C206546,U522332,C339752,0
1536007,C206546,U341945,C884304,0
1536383,EnterpriseAppServer,U002920,C581624,0
1536394,EnterpriseAppServer,U002920,C894088,0
1536553,EnterpriseAppServer,U002920,C807801,0
1536821,C206546,U504749,C403913,0
1536821,C206546,U504749,C403913,0
1536825,C206546,U282518,C652992,0
1537366,C206546,U932779,C457598,0
1537395,C206546,U644112,C044454,0
1537422,C499873,U524406,C291378,0
1537768,C499873,U524406,C291378,0
1537879,C206546,U721322,C023011,0
1537882,C206546,U724397,C139916,0
1537882,C206546,U724397,C139916,0
1537967,C535288,U451666,C313779,0
1538010,C023011,U721322,C659272,0
1538026,C206546,U196455,C926401,0
1538026,C206546,U196455,C926401,0
1538132,C206546,U055223,C835004,0
1538132,C206546,U055223,C835004,0
1538183,C926401,Administrator,C331177,0
1538270,C206546,U718807,C678263,0
1538270,C206546,U718807,C678263,0
1538422,C206546,U344380,C097429,0
1538754,C835004,U235899,C310969,0
1539095,C206546,U148859,C223937,0
1539242,C206546,U457678,C639081,0
1539242,C206546,U457678,C639081,0
1539417,C206546,U767783,C045422,0
1539417,C206546,U767783,C045422,0
1539893,C835004,U235899,C875068,0
1540119,C206546,U244822,C217088,0
1540119,C206546,U244822,C217088,0
1540232,VPN,U703614,EnterpriseAppServer,0
1540308,C206546,U522332,C339752,0
1540373,VPN,U703614,EnterpriseAppServer,0
1540425,C206546,U668517,C809543,0
1540503,C835004,U235899,C875068,0
1540706,C023011,U870166,C659272,0
1541329,C835004,U235899,C970757,0
1541391,C835004,U235899,C065969,0
1541813,C535288,U451666,C313779,0
1541958,C835004,U235899,C148386,0
1541958,C835004,U235899,C148386,0
1542044,C835004,U235899,C804839,0
1542044,C835004,U235899,C804839,0
1542117,C835004,U235899,C310969,0
1542243,C206546,U244822,C911314,0
1542252,C206546,U480259,C297473,0
1542252,C206546,U480259,C297473,0
1542400,C023011,U870166,C659272,0
1542524,C206546,U824084,C593577,0
1543044,C073202,U234507,EnterpriseAppServer,0
1543078,EnterpriseAppServer,U234507,C795028,0
1543228,C206546,U724397,C139916,0
1543228,C206546,U724397,C139916,0
1543480,C206546,U089604,C213123,0
1543650,VPN,U924479,C816468,0
1543650,VPN,U924479,C816468,0
1544263,C206546,U852074,C345143,0
1544592,C073202,U857931,EnterpriseAppServer,0
1544634,EnterpriseAppServer,U857931,C382731,0
1544634,EnterpriseAppServer,U857931,C382731,0
1544746,C206546,U644112,C044454,0
1545201,C206546,U504749,C403913,0
1545201,C206546,U504749,C403913,0
1545477,C206546,U849884,C805058,0
1545721,C206546,U619563,C578325,0
1545725,C206546,U208750,C840438,0
1546101,C206546,U983780,C460088,0
1546980,C206546,U244822,C217088,0
1546980,C206546,U244822,C217088,0
1546998,C206546,U244822,C911314,0
1547511,C288750,U451666,C313779,0
1547789,C853034,U884164,C333136,0
1547789,C853034,U884164,C333136,0
1548312,C206546,U244822,C911314,0
1548908,C206546,U668519,C786186,0
1549442,C206546,U504749,C552573,0
1549442,C206546,U504749,C552573,0
1549484,C206546,U504749,C403913,0
1549484,C206546,U504749,C403913,0
1549826,VPN,U308340,C173354,0
1550120,C206546,U777271,C738078,0
1551726,C206546,U504749,C552573,0
1551726,C206546,U504749,C552573,0
1553929,C206546,U244822,C217088,0
1553929,C206546,U244822,C217088,0
1555222,C073202,U948621,EnterpriseAppServer,0
1555277,EnterpriseAppServer,U948621,C916076,0
1555277,EnterpriseAppServer,U948621,C916076,0
1558657,C488639,U470838,C119933,0
1559355,C763951,U318046,C402090,0
1559355,C763951,U318046,C402090,0
1567652,C403469,U951954,C774964,0
1567924,C206546,U927141,C002286,0
1568096,C002286,U927141,C225611,0
1568096,C002286,U927141,C225611,0
1568685,C002286,U927141,C381393,0
1568685,C002286,U927141,C381393,0
1568845,C002286,U927141,C936659,0
1569287,C206546,U087757,C284103,0
1570822,C206546,U480259,C297473,0
1570822,C206546,U480259,C297473,0
1570980,C073202,U726223,EnterpriseAppServer,0
1571010,EnterpriseAppServer,U726223,C292628,0
1571010,EnterpriseAppServer,U726223,C292628,0
1571093,C206546,U457678,C639081,0
1571093,C206546,U457678,C639081,0
1571699,C396823,U309204,C402090,0
1572077,C206546,U522629,C186551,0
1572631,C166150,U937927,C324399,0
1572631,C166150,U937927,C324399,0
1572986,VPN,U341426,C358674,0
1573586,C206546,U124650,C276150,0
1573887,C358674,U583179,C896931,0
1574207,C206546,U854867,C207275,0
1575169,C206546,U608493,C139547,0
1575406,C740576,U989392,C625999,0
1575406,C740576,U989392,C625999,0
1575466,C740576,U989392,C172449,0
1575466,C740576,U989392,C172449,0
1575509,C740576,U989392,C491573,0
1575509,C740576,U989392,C491573,0
1575558,C740576,U989392,C562816,0
1575596,C206546,U124650,C276150,0
1575623,C740576,U989392,C060359,0
1575727,C740576,U989392,C401202,0
1575813,C740576,U989392,C337732,0
1575813,C740576,U989392,C337732,0
1575917,C206546,U023987,C941704,0
1575921,C206546,U608493,C139547,0
1575948,C206546,U192765,C942538,0
1575962,C206546,U724397,C139916,0
1575962,C206546,U724397,C139916,0
1576105,C206546,U445261,C952934,0
1576105,C206546,U445261,C952934,0
1577169,C018665,Administrator,C174601,0
1577338,C018665,Administrator,C933196,0
1577547,C206546,U644112,C044454,0
1578297,C460376,U449100,C735514,0
1578656,C206546,U047026,C395604,0
1578957,C735514,U449100,C369592,0
1579129,C206546,U244822,C217088,0
1579129,C206546,U244822,C217088,0
1579404,C206546,U927141,C002286,0
1579409,C206546,U495233,C073023,0
1579524,C917169,U948099,C311936,0
1579524,C917169,U948099,C311936,0
1579834,C999020,U778557,C073704,0
1579848,C206546,U238327,C956964,0
1579875,C744357,U712897,C395873,0
1579875,C744357,U712897,C395873,0
1580000,C206546,U833120,C352864,0
1580011,C206546,U480259,C297473,0
1580011,C206546,U480259,C297473,0
1580098,C911947,U017228,C310432,0
1580137,C999020,U778557,C783768,0
1580219,C999020,U778557,C801759,0
1580219,C999020,U778557,C801759,0
1580339,C999020,U778557,C602416,0
1580339,C999020,U778557,C602416,0
1580412,C206546,U392750,C442923,0
1580493,C206546,U983780,C460088,0
1580500,C358674,U583179,C896931,0
1580531,C206546,U603012,C445269,0
1580618,C735514,U449100,C194003,0
1580620,C735514,U449100,C978637,0
1580774,C324304,U775371,C761044,0
1580786,C206546,U192765,C942538,0
1580883,C999020,U778557,C112411,0
1580883,C999020,U778557,C112411,0
1580954,C336552,U311245,C931295,0
1580954,C336552,U311245,C931295,0
1581006,C206546,U493469,C447558,0
1581073,C336552,U154651,C931295,0
1581073,C336552,U154651,C931295,0
1581190,C999020,U778557,C039634,0
1581209,C206546,U707861,C954789,0
1581213,C206546,U178180,C487570,0
1581234,C206546,U522332,C339752,0
1581325,C206546,U711948,C368675,0
1581335,C999020,U778557,C232007,0
1581356,C206546,U431161,C531577,0
1581444,C067947,U304350,C237480,0
1581444,C067947,U304350,C237480,0
1581511,C770259,U280670,C070521,0
1581521,C610814,U080700,C652412,0
1581575,C002475,U511703,C556212,0
1581590,C749645,U291569,C735514,0
1581613,C999020,U778557,C158623,0
1581635,C324304,U775371,C639874,0
1581635,C324304,U775371,C639874,0
1581671,C735514,U291569,C482561,0
1581683,C735514,U291569,C935081,0
1581734,C999020,U778557,C717816,0
1581734,C999020,U778557,C717816,0
1581775,C290394,U840393,C434108,0
1581848,C999020,U778557,C645343,0
1582052,C093915,Administrator,C966901,0
1582090,C206546,U688332,C415532,0
1582196,C002475,U511703,C556212,0
1582200,C868166,U230495,C949518,0
1582332,C073202,U065116,EnterpriseAppServer,0
1582363,EnterpriseAppServer,U065116,C225830,0
1582377,C206546,U142464,C300589,0
1582446,C073202,U065116,EnterpriseAppServer,0
1582481,EnterpriseAppServer,U065116,C426996,0
1582513,C206546,U861456,C624226,0
1582519,C070384,U574243,C513447,0
1582551,VPN,AppService,EnterpriseAppServer,0
1582612,VPN,AppService,EnterpriseAppServer,0
1582764,C206546,U743350,C104285,0
1582767,C206546,U882674,C738235,0
1582851,C260939,U611309,C291378,0
1583005,C744357,U712897,C395873,0
1583005,C744357,U712897,C395873,0
1583047,C206546,U200126,C444566,0
1583047,C206546,U200126,C444566,0
1583070,C206546,U022274,C306919,0
1583107,EnterpriseAppServer,U379750,C822999,0
1583107,EnterpriseAppServer,U379750,C822999,0
1583199,C038987,U741204,C816468,0
1583199,C038987,U741204,C816468,0
1583233,C038987,U741204,C707411,0
1583261,C122746,U990393,C395501,0
1583266,C206546,U833120,C352864,0
1583269,C546162,U361204,C073704,0
1583313,C206546,U759853,C067167,0
1583332,C197510,U315643,C211625,0
1583532,C721324,U289276,C599075,0
1583532,C721324,U289276,C599075,0
1583533,C206546,U730086,C291849,0
1583551,C336552,U154651,C931295,0
1583551,C336552,U154651,C931295,0
1583563,C143140,U982845,C794855,0
1583563,C143140,U982845,C794855,0
1583574,C206546,U280352,C395420,0
1583574,C206546,U280352,C395420,0
1583639,C376934,U973220,C562736,0
1583639,C376934,U973220,C562736,0
1583667,C918239,U677416,C621735,0
1583707,C206546,U244822,C911314,0
1583744,C206546,U738798,C991577,0
1583744,C206546,U738798,C991577,0
1583819,C206546,U707861,C954789,0
1583858,C206546,U055223,C835004,0
1583858,C206546,U055223,C835004,0
1583931,C206546,U023987,C941704,0
1584028,C835004,U235899,EnterpriseAppServer,0
1584209,C055001,U168509,C817648,0
1584215,C629459,U780272,C444968,0
1584223,C835004,U235899,EnterpriseAppServer,0
1584321,C868166,U230495,C949518,0
1584404,C969995,U382381,C004340,0
1584404,C969995,U382381,C004340,0
1584494,C093915,Administrator,C966901,0
1584689,C206546,U178180,C487570,0
1584791,C516472,U162070,C961343,0
1584867,EnterpriseAppServer,U065116,C426996,0
1584930,C207011,U764118,C156063,0
1584930,C207011,U764118,C156063,0
1584934,EnterpriseAppServer,U512636,C118495,0
1584948,C206546,U721322,C023011,0
1584952,C277495,U257227,C908480,0
1584952,C277495,U257227,C908480,0
1584998,C023011,U721322,C659272,0
1585035,C206546,U113275,C458568,0
1585035,C206546,U113275,C458568,0
1585062,C835004,U235899,EnterpriseAppServer,0
1585075,C862920,U085274,C664214,0
1585075,C862920,U085274,C664214,0
1585077,VPN,AppService,EnterpriseAppServer,0
1585079,C055001,U168509,C830526,0
1585106,C206546,U615404,C588240,0
1585109,C206546,U178180,C487570,0
1585148,C760229,U442876,C946618,0
1585148,C760229,U442876,C946618,0
1585167,C621735,U841326,C156063,0
1585167,C621735,U841326,C156063,0
1585181,C206546,U493469,C447558,0
1585216,C969995,U088225,C896931,0
1585228,C242464,U563444,C031049,0
1585228,C242464,U563444,C031049,0
1585240,C277495,U257227,C457448,0
1585240,C277495,U257227,C457448,0
1585284,C358674,U583179,C896931,0
1585320,C206546,U721322,C023011,0
1585352,C206546,U721322,C023011,0
1585354,VPN,U235899,EnterpriseAppServer,0
1585536,C023011,U870166,C659272,0
1585551,C645686,U753496,C025891,0
1585551,C645686,U753496,C025891,0
1585574,VPN,U235899,EnterpriseAppServer,0
1585584,C206546,U501217,C050846,0
1585646,C206546,U382084,C276690,0
1585646,C206546,U382084,C276690,0
1585656,VPN,U994469,EnterpriseAppServer,0
1585665,C186636,U948621,C916076,0
1585665,C186636,U948621,C916076,0
1585691,C482716,U206145,C771910,0
1585711,VPN,U703614,EnterpriseAppServer,0
1585751,C161433,U694770,C291378,0
1585788,C206546,U721322,C023011,0
1585792,VPN,U308340,C173354,0
1585854,C023011,U721322,C659272,0
1585860,VPN,U282518,EnterpriseAppServer,0
1586058,C002475,U511703,C977279,0
1586082,C801423,U520761,C402133,0
1586156,VPN,U902997,EnterpriseAppServer,0
1586234,C324304,U775371,C375796,0
1586234,C324304,U775371,C375796,0
1586235,C079773,U533163,C450747,0
1586244,C801423,U520761,C732123,0
1586299,C910401,U924479,C816468,0
1586299,C910401,U924479,C816468,0
1586309,C535288,U451666,C313779,0
1586310,C055001,U168509,C830526,0
1586323,C038987,U741204,C707411,0
1586371,VPN,U616664,EnterpriseAppServer,0
1586372,C759539,U208549,C158623,0
1586434,C206546,U718807,C678263,0
1586434,C206546,U718807,C678263,0
1586481,C206546,U707861,C954789,0
1586492,C206546,U244822,C217088,0
1586492,C206546,U244822,C217088,0
1586559,C759539,U208549,C158623,0
1586598,C640322,U422391,C778625,0
1586656,C206546,U927141,C002286,0
1586688,C093915,Administrator,C966901,0
1586708,C002475,U511703,C977279,0
1586806,C801423,U520761,C961078,0
1586853,VPN,U282518,EnterpriseAppServer,0
1586863,C206546,U480259,C297473,0
1586863,C206546,U480259,C297473,0
1586869,VPN,U524091,EnterpriseAppServer,0
1587006,C759802,U895946,C574566,0
1587006,C759802,U895946,C574566,0
1587153,C206546,U741168,C081299,0
1587188,C093915,U857262,C627564,0
1587238,C139916,U724397,C124217,0
1587238,C139916,U724397,C124217,0
1587265,C206546,U603012,C445269,0
1587388,C742165,U393639,C125261,0
1587388,C742165,U393639,C125261,0
1587391,C206546,U932779,C457598,0
1587408,VPN,U703614,EnterpriseAppServer,0
1587442,C206546,U280124,C418023,0
1587442,C206546,U280124,C418023,0
1587515,C742165,U393639,C625207,0
1587515,C742165,U393639,C625207,0
1587579,C206546,U983780,C460088,0
1587615,C721324,U289276,C599075,0
1587615,C721324,U289276,C599075,0
1587628,C093915,U857262,C343679,0
1587645,C206546,U824084,C593577,0
1587685,C206546,U341945,C884304,0
1587699,C886028,U000708,C291378,0
1587725,C864201,U056649,C525949,0
1587736,C830523,U518910,C616608,0
1587736,C830523,U518910,C616608,0
1587821,C903187,U674138,C395501,0
1587822,VPN,U703614,C894088,0
1587840,C731212,U012684,C970757,0
1587857,VPN,U024154,C581624,0
1587877,C731212,U012684,C257894,0
1587904,VPN,U902997,EnterpriseAppServer,0
1587964,C830523,U240058,C616608,0
1588148,C219121,U593020,C091072,0
1588254,VPN,U703614,C367857,0
1588395,C206546,U493469,C447558,0
1588450,VPN,AppService,EnterpriseAppServer,0
1588451,C759539,U208549,C112411,0
1588451,C759539,U208549,C112411,0
1588471,C847788,U609507,C291378,0
1588601,C746889,U750160,C766404,0
1588727,C236461,U403419,C255415,0
1588761,C055001,U168509,C830526,0
1588787,VPN,U029966,C134467,0
1588787,VPN,U029966,C134467,0
1588912,C862920,U558038,C125261,0
1588912,C862920,U558038,C125261,0
1588913,C616475,U511703,C002475,0
1588936,C922201,U063176,C889295,0
1589099,C206546,U512474,C541838,0
1589116,C206546,U962265,C882724,0
1589131,C499873,U524406,C291378,0
1589143,C535288,U451666,C313779,0
1589150,C197510,U881862,C211625,0
1589167,VPN,U788590,C291378,0
1589175,VPN,U703614,EnterpriseAppServer,0
1589232,C197510,U067891,C546435,0
1589232,C197510,U067891,C546435,0
1589296,VPN,U684358,C709791,0
1589296,VPN,U684358,C709791,0
1589412,C780914,U256695,C306855,0
1589412,C780914,U256695,C306855,0
1589423,C922201,U063176,C889295,0
1589435,C499873,U524406,C291378,0
1589486,C206546,U735730,C502166,0
1589589,VPN,U524091,EnterpriseAppServer,0
1589635,C499873,U524406,C291378,0
1589663,C206546,U142464,C300589,0
1589673,C746889,U750160,C766404,0
1589802,C206546,U280124,C418023,0
1589802,C206546,U280124,C418023,0
1589809,C698367,U037377,C944966,0
1589880,C242464,U563444,C174615,0
1589880,C242464,U563444,C174615,0
1589882,C868166,U230495,C949518,0
1589917,C206546,U244822,C911314,0
1589973,C148004,U392890,C896931,0
1589973,C835004,U235899,EnterpriseAppServer,0
1590035,C236461,U574862,C525259,0
1590035,C236461,U574862,C525259,0
1590052,C242464,U563444,C050867,0
1590063,C509481,U319844,C384732,0
1590077,VPN,AppService,C350505,0
1590112,VPN,U902997,EnterpriseAppServer,0
1590185,C242464,U563444,C413062,0
1590185,C242464,U563444,C413062,0
1590212,C336552,U154651,C931295,0
1590212,C336552,U154651,C931295,0
1590226,C242464,U563444,C430187,0
1590256,C079636,U523707,C916004,0
1590263,C447172,U751817,C896206,0
1590266,VPN,U282518,EnterpriseAppServer,0
1590280,VPN,U029966,C134467,0
1590280,VPN,U029966,C134467,0
1590293,C002121,U641794,C284248,0
